UnitNum,time,ope1,ope2,ope3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21
174,72,41.999,0.8419,40.0,445.0,549.22,1347.42,1124.13,3.91,5.72,138.3,2212.17,8338.07,1.02,42.06,130.74,2388.29,8097.16,9.3651,0.02,330,2212,100.0,10.72,6.4081
174,73,0.0001,0.0,100.0,518.67,642.35,1592.39,1399.63,14.62,21.61,553.94,2388.07,9074.45,1.3,47.01,522.01,2388.03,8147.84,8.4462,0.03,393,2388,100.0,38.91,23.418
174,74,25.0044,0.62,80.0,462.54,536.59,1265.34,1043.58,7.05,9.03,175.12,1915.55,8018.58,0.94,36.76,165.12,2028.44,7882.85,10.8806,0.02,307,1915,84.93,14.41,8.6769
174,75,42.0024,0.8404,40.0,445.0,549.68,1349.84,1115.56,3.91,5.72,138.38,2212.22,8344.77,1.02,42.02,130.58,2388.29,8102.47,9.3419,0.02,330,2212,100.0,10.69,6.327
174,76,0.0024,0.0,100.0,518.67,642.19,1586.26,1408.9,14.62,21.61,553.84,2387.97,9083.23,1.3,47.37,522.36,2388.04,8153.54,8.3487,0.03,392,2388,100.0,39.04,23.3199
174,77,25.0076,0.6202,80.0,462.54,537.07,1259.76,1050.25,7.05,9.03,175.87,1915.57,8025.66,0.94,36.53,164.71,2028.46,7886.36,10.9053,0.02,307,1915,84.93,14.25,8.5782
174,78,20.0038,0.7012,0.0,491.19,607.75,1487.9,1246.59,9.35,13.65,335.12,2324.05,8742.72,1.08,44.17,315.68,2388.22,8076.03,9.2035,0.02,365,2324,100.0,24.49,14.6671
174,79,42.0034,0.84,40.0,445.0,548.76,1344.7,1126.1,3.91,5.71,139.14,2212.18,8335.6,1.02,42.28,130.85,2388.25,8102.15,9.3495,0.02,331,2212,100.0,10.73,6.3693
174,80,10.0062,0.25,20.0,489.05,604.57,1493.91,1298.12,10.52,15.49,394.53,2318.87,8798.92,1.26,45.14,371.58,2388.11,8142.18,8.6731,0.03,369,2319,100.0,28.66,17.1454
174,81,25.0041,0.6213,80.0,462.54,537.44,1265.63,1041.25,7.05,9.02,175.71,1915.64,8025.63,0.94,36.71,164.6,2028.55,7882.34,10.9044,0.02,306,1915,84.93,14.25,8.5245
174,82,10.0033,0.25,20.0,489.05,604.97,1494.23,1300.9,10.52,15.49,394.76,2318.89,8796.49,1.26,45.32,371.83,2388.05,8143.5,8.5946,0.03,368,2319,100.0,28.6,17.1268
174,83,20.0051,0.7,0.0,491.19,607.56,1483.53,1248.65,9.35,13.65,334.95,2324.02,8737.64,1.08,44.23,315.22,2388.21,8077.7,9.2359,0.02,364,2324,100.0,24.59,14.8408
174,84,42.0016,0.84,40.0,445.0,549.94,1351.43,1131.14,3.91,5.72,138.43,2212.29,8342.61,1.02,42.04,130.83,2388.31,8106.51,9.3375,0.02,329,2212,100.0,10.5,6.4267
174,85,34.9985,0.84,60.0,449.44,555.64,1362.72,1131.61,5.48,8.0,195.02,2223.26,8363.39,1.02,41.7,183.39,2388.38,8080.25,9.3151,0.02,334,2223,100.0,15.07,8.9335
174,86,35.0069,0.8418,60.0,449.44,555.55,1362.36,1125.04,5.48,8.0,194.93,2223.23,8364.67,1.02,41.89,182.74,2388.41,8081.32,9.3404,0.02,334,2223,100.0,15.05,8.8549
174,87,41.9988,0.84,40.0,445.0,549.86,1358.5,1121.9,3.91,5.72,138.38,2212.24,8339.72,1.03,41.86,130.79,2388.29,8104.82,9.2706,0.02,330,2212,100.0,10.5,6.4216
174,88,0.0029,0.0,100.0,518.67,642.29,1589.8,1406.79,14.62,21.61,554.43,2388.03,9077.12,1.3,47.22,522.23,2388.02,8147.31,8.4055,0.03,392,2388,100.0,38.86,23.4057
36,1,9.9981,0.25,20.0,489.05,605.1,1492.37,1302.21,10.52,15.49,395.62,2318.8,8781.65,1.26,45.19,372.07,2387.97,8134.93,8.5849,0.03,368,2319,100.0,28.82,17.1575
36,2,42.007,0.84,40.0,445.0,548.94,1345.42,1110.11,3.91,5.71,138.48,2211.94,8316.19,1.02,41.83,130.8,2388.09,8080.7,9.2966,0.02,329,2212,100.0,10.57,6.3464
36,3,9.9986,0.25,20.0,489.05,604.29,1497.4,1296.58,10.52,15.49,395.67,2318.74,8779.07,1.26,45.09,372.4,2387.98,8133.58,8.6347,0.03,368,2319,100.0,28.61,17.1544
36,4,0.0023,0.0,100.0,518.67,641.84,1583.82,1402.48,14.62,21.61,554.48,2388.0,9058.31,1.3,47.14,522.65,2387.99,8145.85,8.3767,0.03,392,2388,100.0,39.11,23.5448
36,5,0.001,0.0003,100.0,518.67,642.22,1580.76,1398.7,14.62,21.61,554.56,2388.03,9052.73,1.3,47.24,523.03,2388.0,8138.98,8.3979,0.03,391,2388,100.0,39.03,23.4194
36,6,20.0044,0.7,0.0,491.19,607.23,1473.91,1240.5,9.35,13.66,335.45,2323.85,8720.97,1.08,43.99,315.49,2388.02,8064.29,9.1688,0.02,364,2324,100.0,24.6,14.8577
36,7,35.0062,0.8412,60.0,449.44,555.1,1357.18,1121.1,5.48,8.0,194.72,2223.01,8348.24,1.02,41.69,183.12,2388.1,8073.42,9.2824,0.02,331,2223,100.0,14.73,8.9612
36,8,10.0076,0.2501,20.0,489.05,604.22,1492.67,1303.84,10.52,15.49,395.12,2318.8,8777.65,1.26,45.09,372.12,2387.99,8129.58,8.6084,0.03,368,2319,100.0,28.72,17.2076
36,9,25.0073,0.62,80.0,462.54,536.83,1256.11,1040.37,7.05,9.02,175.85,1915.35,8011.55,0.94,36.48,164.91,2028.33,7876.33,10.8903,0.02,306,1915,84.93,14.46,8.5058
36,10,10.0057,0.2518,20.0,489.05,604.38,1499.69,1298.68,10.52,15.49,395.74,2318.85,8780.51,1.26,45.08,372.32,2388.0,8138.78,8.6454,0.03,370,2319,100.0,28.63,17.2342
36,11,10.0073,0.25,20.0,489.05,604.4,1487.56,1298.19,10.52,15.49,394.84,2318.8,8778.54,1.26,45.35,372.22,2388.02,8134.82,8.617,0.03,369,2319,100.0,28.57,17.2831
36,12,10.0019,0.2516,20.0,489.05,603.98,1496.73,1294.29,10.52,15.49,394.81,2318.75,8781.41,1.26,44.95,372.03,2387.99,8132.89,8.6278,0.03,367,2319,100.0,28.68,17.2213
36,13,20.0065,0.7013,0.0,491.19,606.78,1477.07,1239.84,9.35,13.65,335.21,2323.89,8720.37,1.08,44.23,315.43,2388.04,8066.43,9.1775,0.02,364,2324,100.0,24.61,14.7578
36,14,0.0008,0.0,100.0,518.67,642.18,1585.9,1400.48,14.62,21.61,554.16,2387.98,9057.05,1.3,47.03,522.69,2388.07,8138.85,8.3253,0.03,391,2388,100.0,39.06,23.413
36,15,10.0077,0.25,20.0,489.05,604.42,1494.86,1297.52,10.52,15.49,395.97,2318.85,8774.54,1.26,45.3,371.9,2388.01,8138.65,8.5979,0.03,368,2319,100.0,28.76,17.1805
36,16,10.005,0.2503,20.0,489.05,604.27,1494.41,1298.99,10.52,15.49,395.15,2318.82,8777.56,1.26,44.92,372.77,2388.03,8129.32,8.6082,0.03,367,2319,100.0,28.7,17.2552
36,17,25.0007,0.62,80.0,462.54,536.61,1261.17,1043.49,7.05,9.02,175.7,1915.4,8009.94,0.94,36.49,164.45,2028.3,7876.33,10.8712,0.02,307,1915,84.93,14.27,8.6036
36,18,10.0034,0.2505,20.0,489.05,604.48,1495.85,1303.22,10.52,15.49,395.51,2318.8,8777.18,1.26,45.15,372.68,2388.07,8131.75,8.6047,0.03,367,2319,100.0,28.56,17.2024
36,19,10.0057,0.25,20.0,489.05,603.94,1496.65,1298.64,10.52,15.49,395.65,2318.79,8781.31,1.26,45.15,372.34,2388.05,8137.65,8.6359,0.03,368,2319,100.0,28.68,17.1341
36,20,20.0048,0.7005,0.0,491.19,606.69,1480.39,1247.02,9.35,13.65,335.4,2323.87,8718.26,1.08,44.38,315.67,2388.02,8061.79,9.1878,0.02,363,2324,100.0,24.45,14.7592
36,21,35.0061,0.8416,60.0,449.44,555.14,1361.38,1118.65,5.48,8.0,194.97,2223.01,8353.2,1.02,41.66,183.54,2388.08,8070.7,9.2775,0.02,334,2223,100.0,15.01,8.9164
36,22,42.0041,0.8406,40.0,445.0,549.36,1340.12,1120.34,3.91,5.71,139.31,2211.99,8328.47,1.02,41.75,130.67,2388.11,8084.79,9.3625,0.02,330,2212,100.0,10.78,6.3155
36,23,10.007,0.25,20.0,489.05,604.35,1498.63,1309.46,10.52,15.49,395.33,2318.81,8776.33,1.26,45.36,372.15,2388.01,8134.26,8.5848,0.03,368,2319,100.0,28.87,17.1968
36,24,20.0063,0.7,0.0,491.19,607.04,1476.74,1242.84,9.35,13.65,334.52,2323.9,8725.34,1.08,44.19,316.2,2388.09,8064.64,9.1808,0.02,364,2324,100.0,24.61,14.73
36,25,20.0042,0.7013,0.0,491.19,607.18,1474.05,1245.76,9.35,13.65,335.5,2323.92,8722.91,1.08,44.21,315.51,2387.99,8062.75,9.1614,0.02,364,2324,100.0,24.67,14.6975
36,26,20.0079,0.7019,0.0,491.19,606.96,1479.79,1243.3,9.35,13.65,335.1,2323.95,8724.33,1.08,44.07,315.41,2388.04,8061.11,9.1801,0.02,365,2324,100.0,24.61,14.6397
36,27,42.0065,0.84,40.0,445.0,549.15,1346.45,1114.74,3.91,5.72,138.65,2212.03,8325.79,1.02,41.72,131.03,2388.09,8088.56,9.3378,0.02,330,2212,100.0,10.63,6.3913
36,28,42.0057,0.8401,40.0,445.0,549.22,1346.71,1119.26,3.91,5.72,139.03,2212.0,8317.87,1.02,41.78,130.54,2388.13,8089.71,9.31,0.02,329,2212,100.0,10.44,6.3694
36,29,9.9988,0.25,20.0,489.05,604.2,1499.01,1291.54,10.52,15.49,394.87,2318.79,8775.28,1.26,45.13,372.18,2388.06,8137.95,8.6258,0.03,369,2319,100.0,28.66,17.1664
36,30,25.0061,0.62,80.0,462.54,536.54,1257.9,1042.71,7.05,9.02,175.88,1915.35,8007.52,0.94,36.44,164.6,2028.24,7877.39,10.8562,0.02,306,1915,84.93,14.51,8.4492
36,31,10.0051,0.25,20.0,489.05,604.3,1495.77,1300.7,10.52,15.49,395.32,2318.85,8776.53,1.26,45.14,371.64,2387.98,8136.61,8.6509,0.03,368,2319,100.0,28.69,17.2177
36,32,10.0014,0.2514,20.0,489.05,604.08,1500.75,1297.72,10.52,15.49,395.35,2318.78,8781.63,1.26,45.35,372.52,2388.02,8133.55,8.623,0.03,368,2319,100.0,28.69,17.1207
36,33,0.0004,0.0019,100.0,518.67,642.1,1587.18,1395.52,14.62,21.61,555.2,2388.02,9062.82,1.3,47.17,521.98,2388.02,8137.2,8.4497,0.03,391,2388,100.0,39.06,23.4235
36,34,20.0043,0.7006,0.0,491.19,606.87,1473.67,1242.99,9.35,13.65,335.38,2323.9,8721.24,1.08,44.33,315.51,2388.06,8062.57,9.1996,0.02,364,2324,100.0,24.68,14.868
36,35,19.9995,0.7,0.0,491.19,606.73,1482.3,1237.44,9.35,13.65,334.79,2323.87,8721.43,1.08,44.12,315.3,2388.12,8067.06,9.1925,0.02,364,2324,100.0,24.73,14.7762
36,36,0.0021,0.0,100.0,518.67,641.98,1579.07,1394.17,14.62,21.61,554.69,2388.02,9053.46,1.3,47.33,522.72,2387.99,8138.07,8.3761,0.03,392,2388,100.0,39.04,23.4022
36,37,20.0004,0.7008,0.0,491.19,607.34,1478.99,1242.82,9.35,13.65,335.45,2323.89,8723.51,1.08,44.28,315.81,2388.05,8070.18,9.1859,0.02,364,2324,100.0,24.45,14.7169
36,38,42.0058,0.8417,40.0,445.0,549.21,1349.92,1115.89,3.91,5.71,138.21,2212.04,8321.49,1.02,41.97,130.86,2388.09,8092.08,9.3926,0.02,329,2212,100.0,10.75,6.4013
36,39,35.0015,0.84,60.0,449.44,555.52,1358.28,1119.49,5.48,8.0,194.69,2222.94,8359.29,1.02,41.67,183.57,2388.1,8070.15,9.2644,0.02,332,2223,100.0,15.07,8.9655
36,40,34.9985,0.84,60.0,449.44,555.34,1366.91,1124.11,5.48,8.0,194.27,2222.99,8351.28,1.02,41.85,184.07,2388.07,8067.5,9.2819,0.02,333,2223,100.0,14.84,8.952
36,41,42.0049,0.8419,40.0,445.0,548.66,1345.11,1117.31,3.91,5.71,138.57,2212.08,8328.82,1.02,41.73,130.98,2388.09,8089.9,9.3508,0.02,331,2212,100.0,10.55,6.3271
36,42,35.0005,0.8406,60.0,449.44,555.71,1361.27,1120.85,5.48,8.0,194.39,2223.05,8352.79,1.02,41.66,183.23,2388.1,8069.19,9.267,0.02,333,2223,100.0,14.79,8.9607
36,43,0.0028,0.0,100.0,518.67,642.46,1580.65,1396.42,14.62,21.6,554.8,2388.0,9055.65,1.3,46.98,522.22,2387.98,8142.64,8.4038,0.03,392,2388,100.0,39.0,23.3588
36,44,42.006,0.84,40.0,445.0,549.25,1345.87,1122.86,3.91,5.72,138.73,2211.96,8327.08,1.02,41.67,130.93,2388.01,8083.97,9.3278,0.02,330,2212,100.0,10.81,6.3265
36,45,34.998,0.84,60.0,449.44,555.06,1357.04,1120.81,5.48,8.0,194.9,2222.99,8350.16,1.02,41.83,183.36,2388.06,8066.39,9.3117,0.02,333,2223,100.0,14.85,8.9405
36,46,10.0001,0.25,20.0,489.05,604.09,1494.67,1298.44,10.52,15.49,394.82,2318.82,8781.29,1.26,44.94,371.89,2388.0,8133.34,8.6547,0.03,367,2319,100.0,28.6,17.2802
36,47,24.9982,0.6216,80.0,462.54,536.58,1255.92,1039.77,7.05,9.03,176.0,1915.38,8007.67,0.94,36.47,164.96,2028.33,7874.86,10.8821,0.02,305,1915,84.93,14.59,8.5286
36,48,0.0022,0.0006,100.0,518.67,641.91,1591.54,1397.75,14.62,21.61,554.6,2388.03,9055.57,1.3,47.05,522.16,2388.03,8145.29,8.3844,0.03,391,2388,100.0,38.96,23.5174
36,49,35.0056,0.84,60.0,449.44,555.63,1356.34,1121.29,5.48,8.0,194.59,2222.96,8352.18,1.02,41.85,183.32,2388.07,8070.73,9.3282,0.02,332,2223,100.0,14.97,8.9022
36,50,42.0007,0.84,40.0,445.0,549.33,1350.63,1116.96,3.91,5.72,138.95,2212.0,8323.69,1.02,41.84,130.44,2388.07,8090.14,9.3576,0.02,329,2212,100.0,10.61,6.3728
36,51,0.0028,0.0004,100.0,518.67,642.23,1579.05,1405.47,14.62,21.61,554.94,2388.06,9057.95,1.3,46.98,521.86,2387.99,8144.22,8.3898,0.03,392,2388,100.0,39.01,23.4757
36,52,25.0034,0.62,80.0,462.54,536.47,1263.48,1045.58,7.05,9.03,175.71,1915.48,8018.31,0.94,36.51,164.76,2028.28,7875.71,10.8598,0.02,307,1915,84.93,14.41,8.6148
36,53,19.9986,0.702,0.0,491.19,607.21,1478.14,1239.1,9.35,13.65,334.86,2323.9,8730.89,1.08,44.22,315.86,2388.03,8063.57,9.1871,0.02,365,2324,100.0,24.58,14.7902
36,54,42.0023,0.8412,40.0,445.0,549.4,1347.44,1122.49,3.91,5.72,137.96,2211.98,8320.13,1.02,41.93,130.91,2388.04,8084.16,9.3618,0.02,329,2212,100.0,10.72,6.4681
36,55,20.0025,0.7,0.0,491.19,606.95,1484.61,1243.24,9.35,13.65,335.46,2323.93,8726.62,1.08,44.32,315.43,2388.11,8069.71,9.1568,0.02,363,2324,100.0,24.61,14.7184
36,56,35.0039,0.8407,60.0,449.44,555.1,1361.04,1128.7,5.48,8.0,194.56,2222.95,8345.66,1.02,41.65,183.83,2388.07,8072.15,9.2879,0.02,332,2223,100.0,14.84,8.9544
36,57,42.0042,0.8406,40.0,445.0,548.97,1349.88,1112.18,3.91,5.71,138.72,2212.04,8323.01,1.02,41.87,130.78,2388.11,8087.85,9.3251,0.02,328,2212,100.0,10.62,6.2882
36,58,25.0052,0.62,80.0,462.54,535.65,1253.32,1045.05,7.05,9.03,175.94,1915.45,8014.78,0.94,36.55,164.44,2028.27,7872.65,10.834,0.02,307,1915,84.93,14.36,8.7912
36,59,20.0067,0.7,0.0,491.19,606.62,1484.21,1248.66,9.35,13.66,334.53,2323.87,8725.44,1.08,44.3,314.94,2388.05,8069.01,9.1579,0.02,365,2324,100.0,24.61,14.8061
36,60,0.001,0.0005,100.0,518.67,642.37,1584.66,1399.14,14.62,21.61,553.97,2388.05,9064.5,1.3,47.19,522.71,2388.02,8145.21,8.4154,0.03,392,2388,100.0,39.06,23.2822
36,61,10.0045,0.2519,20.0,489.05,604.74,1498.61,1296.5,10.52,15.49,394.69,2318.82,8777.69,1.26,45.21,371.93,2388.06,8136.4,8.6095,0.03,368,2319,100.0,28.67,17.1395
36,62,42.0019,0.8403,40.0,445.0,549.6,1347.16,1118.47,3.91,5.72,139.49,2212.04,8323.47,1.02,41.98,130.83,2388.09,8094.12,9.3263,0.02,329,2212,100.0,10.53,6.3167
36,63,25.001,0.62,80.0,462.54,536.92,1263.05,1043.37,7.05,9.03,176.47,1915.39,8013.01,0.94,36.47,164.57,2028.28,7874.78,10.8627,0.02,305,1915,84.93,14.36,8.582
36,64,0.0018,0.0,100.0,518.67,642.07,1585.31,1399.33,14.62,21.61,553.5,2388.11,9062.94,1.3,47.16,522.11,2388.01,8146.41,8.4139,0.03,392,2388,100.0,39.04,23.3645
36,65,25.0068,0.62,80.0,462.54,536.61,1258.6,1047.6,7.05,9.03,175.81,1915.43,8007.98,0.94,36.43,164.92,2028.34,7880.92,10.8693,0.02,304,1915,84.93,14.25,8.5584
36,66,35.0044,0.8416,60.0,449.44,555.43,1359.91,1127.19,5.48,8.0,193.87,2223.01,8359.17,1.02,41.83,183.5,2388.06,8067.64,9.296,0.02,332,2223,100.0,14.88,8.8807
36,67,0.0029,0.0009,100.0,518.67,642.05,1584.31,1397.87,14.62,21.61,554.76,2388.04,9064.32,1.3,47.29,522.08,2388.05,8136.55,8.419,0.03,392,2388,100.0,39.0,23.376
36,68,20.0002,0.7,0.0,491.19,607.17,1486.73,1252.64,9.35,13.65,335.15,2323.94,8728.25,1.08,44.42,314.9,2388.03,8062.64,9.2151,0.02,364,2324,100.0,24.58,14.7981
36,69,42.0062,0.84,40.0,445.0,549.39,1353.21,1124.76,3.91,5.72,138.2,2212.03,8323.56,1.02,41.82,130.1,2388.13,8089.29,9.3666,0.02,331,2212,100.0,10.75,6.4285
36,70,25.0015,0.62,80.0,462.54,536.72,1266.02,1042.56,7.05,9.03,176.02,1915.42,8015.71,0.94,36.63,164.56,2028.31,7879.77,10.8671,0.02,307,1915,84.93,14.26,8.6135
36,71,20.0015,0.7002,0.0,491.19,607.03,1483.26,1242.67,9.35,13.65,334.56,2323.95,8727.26,1.08,43.92,315.17,2388.04,8063.99,9.2027,0.02,365,2324,100.0,24.59,14.812
36,72,42.0041,0.8404,40.0,445.0,549.2,1348.89,1121.9,3.91,5.71,138.76,2212.04,8324.69,1.02,41.98,131.28,2388.13,8083.41,9.3335,0.02,329,2212,100.0,10.54,6.3229
126,1,35.0069,0.84,60.0,449.44,556.01,1363.79,1121.94,5.48,8.0,194.92,2222.96,8347.18,1.02,42.0,182.93,2388.02,8070.63,9.3267,0.02,334,2223,100.0,14.88,8.9809
126,2,35.0056,0.84,60.0,449.44,555.31,1361.46,1133.83,5.48,8.0,194.87,2223.0,8353.5,1.02,41.94,183.06,2388.11,8071.59,9.3299,0.02,334,2223,100.0,14.72,8.9068
126,3,10.008,0.252,20.0,489.05,604.69,1502.65,1302.93,10.52,15.49,395.05,2318.92,8775.95,1.26,45.5,371.82,2388.15,8133.01,8.6568,0.03,369,2319,100.0,28.6,17.1873
126,4,0.0012,0.0,100.0,518.67,642.66,1591.57,1405.24,14.62,21.61,553.38,2388.08,9064.33,1.3,47.21,522.0,2388.12,8133.99,8.4185,0.03,392,2388,100.0,39.0,23.3481
126,5,20.0054,0.7,0.0,491.19,607.53,1490.61,1253.76,9.35,13.66,334.67,2324.04,8730.97,1.08,44.36,315.5,2388.08,8061.54,9.2415,0.02,364,2324,100.0,24.58,14.7496
126,6,42.0011,0.84,40.0,445.0,550.26,1358.54,1124.33,3.91,5.71,139.02,2211.93,8320.97,1.02,42.09,130.35,2387.99,8082.48,9.3672,0.02,331,2212,100.0,10.67,6.3565
126,7,20.0035,0.702,0.0,491.19,607.25,1488.71,1250.0,9.35,13.66,334.39,2323.99,8732.52,1.08,44.47,314.91,2388.16,8061.51,9.1956,0.02,364,2324,100.0,24.6,14.6849
126,8,10.0022,0.25,20.0,489.05,604.81,1507.03,1309.01,10.52,15.49,394.97,2318.91,8784.23,1.26,45.55,371.77,2388.1,8132.72,8.663,0.03,370,2319,100.0,28.73,17.1125
126,9,10.0011,0.2501,20.0,489.05,604.67,1497.2,1308.32,10.52,15.49,394.44,2318.93,8783.28,1.26,45.28,371.7,2388.13,8132.35,8.6323,0.03,368,2319,100.0,28.56,17.108
126,10,25.0057,0.6202,80.0,462.54,536.89,1265.18,1047.4,7.05,9.03,175.75,1915.35,8017.07,0.94,36.74,164.92,2028.3,7876.75,10.8855,0.02,307,1915,84.93,14.34,8.5209
126,11,24.9982,0.6213,80.0,462.54,537.29,1255.76,1047.21,7.05,9.02,175.72,1915.35,8012.54,0.94,36.57,164.42,2028.23,7875.02,10.8828,0.02,307,1915,84.93,14.22,8.5661
126,12,0.0025,0.0012,100.0,518.67,643.13,1594.02,1411.59,14.62,21.61,553.11,2388.11,9054.19,1.3,47.56,521.53,2388.15,8134.65,8.4675,0.03,392,2388,100.0,38.74,23.4917
126,13,0.0006,0.0004,100.0,518.67,642.19,1585.6,1413.63,14.62,21.61,553.29,2388.08,9054.46,1.3,47.25,521.34,2388.06,8139.61,8.414,0.03,393,2388,100.0,38.8,23.3114
126,14,20.0061,0.7019,0.0,491.19,607.78,1488.64,1249.01,9.35,13.66,334.91,2323.95,8730.57,1.07,44.26,314.95,2388.09,8062.44,9.2431,0.02,364,2324,100.0,24.49,14.7542
126,15,25.0031,0.6216,80.0,462.54,537.11,1262.15,1042.24,7.05,9.03,175.25,1915.36,8017.15,0.94,36.75,164.39,2028.27,7873.69,10.9032,0.02,306,1915,84.93,14.18,8.6249
126,16,9.9991,0.2508,20.0,489.05,604.87,1498.33,1307.86,10.52,15.49,394.44,2318.98,8776.75,1.26,45.25,371.95,2388.06,8135.36,8.6842,0.03,368,2319,100.0,28.46,17.12
126,17,10.0046,0.25,20.0,489.05,604.52,1500.05,1307.79,10.52,15.49,393.79,2318.97,8780.14,1.26,45.29,371.35,2388.12,8128.45,8.6583,0.03,369,2319,100.0,28.7,17.1735
126,18,0.0008,0.0013,100.0,518.67,642.81,1591.79,1397.84,14.62,21.61,554.31,2388.04,9063.39,1.3,47.44,521.55,2388.03,8141.67,8.4123,0.03,392,2388,100.0,39.02,23.3457
126,19,25.0048,0.6216,80.0,462.54,536.55,1264.56,1045.78,7.05,9.02,175.58,1915.36,8015.17,0.94,36.64,164.65,2028.24,7876.54,10.8983,0.02,307,1915,84.93,14.23,8.6001
126,20,24.9989,0.621,80.0,462.54,536.76,1262.81,1049.72,7.05,9.03,174.98,1915.36,8008.56,0.94,36.67,164.6,2028.32,7875.97,10.9028,0.02,306,1915,84.93,14.41,8.6598
126,21,0.0023,0.0016,100.0,518.67,642.69,1580.8,1398.84,14.62,21.61,553.42,2388.08,9063.53,1.3,47.52,521.9,2388.05,8140.42,8.434,0.03,392,2388,100.0,38.88,23.3115
126,22,34.9998,0.84,60.0,449.44,555.28,1368.82,1134.36,5.48,8.0,195.01,2223.0,8348.1,1.02,41.94,182.54,2388.09,8066.36,9.3138,0.02,332,2223,100.0,14.64,8.8479
126,23,24.9985,0.62,80.0,462.54,536.8,1262.42,1043.08,7.05,9.03,175.01,1915.45,8013.86,0.94,36.79,164.76,2028.3,7872.46,10.8611,0.02,307,1915,84.93,14.16,8.6994
126,24,25.0053,0.62,80.0,462.54,537.06,1257.28,1042.55,7.05,9.02,175.4,1915.38,8008.66,0.94,36.64,164.45,2028.28,7872.14,10.9033,0.02,306,1915,84.93,14.32,8.5885
126,25,42.0037,0.8405,40.0,445.0,549.49,1353.01,1123.3,3.91,5.72,138.61,2211.92,8325.33,1.02,42.09,130.6,2387.95,8088.79,9.3509,0.02,330,2212,100.0,10.41,6.3154
126,26,25.0013,0.6205,80.0,462.54,537.01,1257.43,1047.92,7.05,9.03,175.65,1915.34,8013.73,0.94,36.72,164.56,2028.27,7874.03,10.8813,0.02,307,1915,84.93,14.08,8.615
126,27,0.002,0.002,100.0,518.67,642.26,1591.12,1408.75,14.62,21.61,553.38,2388.06,9061.99,1.3,47.46,521.98,2388.08,8137.53,8.3941,0.03,393,2388,100.0,39.0,23.3848
126,28,35.0067,0.84,60.0,449.44,555.42,1367.95,1131.39,5.48,8.0,194.98,2223.04,8350.87,1.02,42.08,182.97,2388.09,8071.98,9.3266,0.02,335,2223,100.0,14.89,8.8816
126,29,42.0039,0.841,40.0,445.0,549.92,1344.42,1129.16,3.91,5.71,137.74,2211.97,8329.48,1.02,42.15,130.5,2388.07,8089.25,9.3513,0.02,331,2212,100.0,10.59,6.3793
126,30,20.0042,0.7,0.0,491.19,607.57,1482.32,1250.34,9.35,13.65,334.39,2323.98,8724.01,1.08,44.11,315.0,2388.12,8063.12,9.2317,0.02,365,2324,100.0,24.54,14.7242
126,31,42.0071,0.84,40.0,445.0,549.58,1347.79,1125.03,3.91,5.71,139.01,2211.94,8328.31,1.02,42.14,130.45,2387.97,8079.1,9.3887,0.02,330,2212,100.0,10.63,6.4265
126,32,42.0035,0.8419,40.0,445.0,549.87,1354.71,1124.22,3.91,5.71,138.53,2211.96,8327.5,1.02,42.33,130.29,2388.03,8087.96,9.347,0.02,333,2212,100.0,10.53,6.3659
126,33,34.9993,0.8407,60.0,449.44,555.35,1364.41,1129.8,5.48,8.0,194.1,2222.99,8354.07,1.02,41.92,183.28,2388.05,8069.48,9.3242,0.02,333,2223,100.0,14.92,8.8275
126,34,42.0054,0.8407,40.0,445.0,549.36,1354.68,1126.96,3.91,5.71,139.21,2211.94,8327.28,1.02,42.0,130.76,2388.05,8087.22,9.4071,0.02,331,2212,100.0,10.59,6.2983
126,35,41.9992,0.84,40.0,445.0,550.1,1355.55,1128.69,3.91,5.72,139.23,2211.92,8322.96,1.02,42.05,130.36,2388.01,8086.69,9.369,0.02,330,2212,100.0,10.64,6.345
126,36,0.0029,0.0,100.0,518.67,642.46,1591.68,1412.67,14.62,21.61,553.67,2388.09,9062.68,1.3,47.24,521.91,2388.06,8138.58,8.4135,0.03,393,2388,100.0,38.77,23.3672
126,37,20.007,0.7,0.0,491.19,606.81,1488.21,1245.44,9.35,13.66,334.95,2323.97,8723.93,1.08,44.37,314.64,2388.13,8062.77,9.232,0.02,366,2324,100.0,24.3,14.6523
126,38,25.0077,0.6217,80.0,462.54,536.81,1264.2,1049.66,7.05,9.03,175.06,1915.37,8025.78,0.94,36.76,164.98,2028.25,7880.71,10.8875,0.02,307,1915,84.93,14.2,8.5422
126,39,35.0071,0.8407,60.0,449.44,555.94,1360.89,1137.05,5.48,8.0,194.23,2223.02,8352.45,1.02,42.0,183.28,2388.09,8066.39,9.3179,0.02,335,2223,100.0,14.84,8.9234
126,40,35.0007,0.84,60.0,449.44,555.96,1364.06,1131.67,5.48,8.0,195.61,2222.98,8351.04,1.02,41.74,182.85,2388.08,8069.95,9.2999,0.02,334,2223,100.0,14.96,8.8762
126,41,25.0034,0.62,80.0,462.54,536.42,1260.82,1049.07,7.05,9.02,175.51,1915.39,8023.35,0.94,36.8,165.09,2028.27,7879.43,10.8908,0.02,306,1915,84.93,14.23,8.5399
